trunkId, day1, day2, day3, day4, day5,
5137,96,0,0,0,0,
4963,52,0,0,30,18,
3083,19,0,5,17,8,
5744,3,0,6,0,0,
47,57,0,70,54,52,
8648,15,33,0,0,0,
7631,9,46,0,0,41,
7204,11,0,10,11,23,
8220,14,0,0,0,0,
8806,8,0,0,0,0,
7374,11,20,2,49,5,
746,4,8,0,0,0,
2510,7,3,12,5,0,
1727,3,0,0,0,5,
1559,19,0,57,0,53,
309,12,0,0,0,25,
2652,9,2,15,0,0,
3596,14,8,7,0,0,
6524,7,7,8,0,0,
128,6,17,0,0,0,
93,6,0,4,27,15,
3630,7,0,4,0,0,
8179,10,0,0,15,21,
38,8,0,0,0,0,
3798,3,0,0,0,0,
1728,13,12,34,0,15,
169,6,3,6,4,8,
214,6,5,13,7,5,
224,3,21,24,2,0,
