"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
6089297724ac2d65e8da6aa9,1550,6,32,362,1,37,1550-32,true,0,6,362,0.8008849557522124,6,0.75
6089297724ac2d65e8da6aaa,469,6,33,353,1,37,469-33,true,0,5,353,0.5684380032206119,5,0.8333333333333334
6089297724ac2d65e8da6aab,1291,2,29,1113,0,37,1291-29,false,0,9,1113,1,9,1
6089297724ac2d65e8da6aac,2515,9,36,205,0,37,2515-36,true,0,2,205,1,2,1
6089297724ac2d65e8da6aad,373,6,34,1142,0,37,373-34,true,0,4,1142,1,4,1
6089297724ac2d65e8da6aae,1161,9,37,382,0,37,1161-37,true,0,1,382,1,1,1
6089297724ac2d65e8da6aaf,71,8,37,86,0,37,71-37,true,0,1,86,1,1,1
6089297724ac2d65e8da6ab0,553,4,33,259,0,37,553-33,true,0,5,259,1,5,1
6089297724ac2d65e8da6ab1,401,6,37,80,0,37,401-37,true,0,1,80,1,1,1
6089297724ac2d65e8da6ab2,877,5,37,82,0,37,877-37,true,0,1,82,1,1,1
6089297724ac2d65e8da6ab3,644,4,35,110,0,37,644-35,true,0,3,110,1,3,1
6089297724ac2d65e8da6ab4,1448,5,36,153,0,37,1448-36,true,0,2,153,1,2,1
6089297724ac2d65e8da6ab5,1076,5,37,229,0,37,1076-37,true,0,1,229,1,1,1
6089297724ac2d65e8da6ab6,1026,3,37,68,0,37,1026-37,true,0,1,68,1,1,1
6089297724ac2d65e8da6ab7,1289,2,37,104,0,37,1289-37,true,0,1,104,1,1,1
6089297724ac2d65e8da6ab8,161,2,37,93,1,37,161-37,true,0,1,215,0.698051948051948,8,0.8888888888888888
6089297724ac2d65e8da6ab9,2915,2,28,4164,0,38,2915-28,true,0,11,4164,1,11,1
6089297724ac2d65e8da6aba,193,3,31,886,0,38,193-31,true,0,8,886,1,8,1
6089297724ac2d65e8da6abb,1204,10,37,640,0,38,1204-37,true,0,2,640,1,2,1
6089297724ac2d65e8da6abc,2744,9,36,2451,1,38,2744-36,false,0,3,2451,0.5773851590106007,6,0.6666666666666666
6089297724ac2d65e8da6abd,2400,2,33,578,0,38,2400-33,false,0,6,578,1,6,1
6089297724ac2d65e8da6abe,396,8,36,325,0,38,396-36,true,0,3,325,1,3,1
6089297724ac2d65e8da6abf,517,10,38,1066,1,38,517-38,true,0,1,1113,0.5107847636530518,9,0.9
6089297724ac2d65e8da6ac0,1987,6,38,74,0,38,1987-38,true,0,1,74,1,1,1
6089297724ac2d65e8da6ac1,862,6,35,191,0,38,862-35,true,0,4,191,1,4,1
6089297724ac2d65e8da6ac2,1144,8,36,333,0,38,1144-36,false,0,3,333,1,3,1
6089297724ac2d65e8da6ac3,2667,9,37,614,1,38,2667-37,true,0,2,734,0.5445103857566765,6,0.75
6089297724ac2d65e8da6ac4,2448,10,38,338,0,38,2448-38,true,0,1,338,1,1,1
6089297724ac2d65e8da6ac5,1264,9,38,91,0,38,1264-38,true,0,1,91,1,1,1
6089297724ac2d65e8da6ac6,1313,7,36,325,0,38,1313-36,true,0,3,325,1,3,1
6089297724ac2d65e8da6ac7,2759,2,31,128,0,38,2759-31,true,0,8,128,1,8,1
6089297724ac2d65e8da6ac8,1002,4,34,969,2,38,1002-34,false,0,5,969,0.6094339622641509,5,0.5555555555555556
6089297724ac2d65e8da6ac9,2314,4,34,1142,0,38,2314-34,true,0,5,1142,1,5,1
6089297724ac2d65e8da6aca,2875,0,38,116,0,38,2875-38,true,0,1,116,1,1,1
6089297724ac2d65e8da6acb,299,6,37,142,0,38,299-37,true,0,2,142,1,2,1
6089297724ac2d65e8da6acc,1356,6,37,92,0,38,1356-37,true,0,2,92,1,2,1
6089297724ac2d65e8da6acd,1018,3,35,543,0,38,1018-35,true,0,4,543,1,4,1
6089297724ac2d65e8da6ace,122,2,38,193,0,38,122-38,true,0,1,193,1,1,1
6089297724ac2d65e8da6acf,785,5,38,112,0,38,785-38,true,0,1,112,1,1,1
6089297724ac2d65e8da6ad0,1490,3,37,94,0,38,1490-37,false,0,2,94,1,2,1
6089297724ac2d65e8da6ad1,845,3,38,132,0,38,845-38,true,0,1,132,1,1,1
6089297724ac2d65e8da6ad2,1066,2,38,187,0,38,1066-38,true,0,1,187,1,1,1
6089297724ac2d65e8da6ad3,2633,10,38,498,0,39,2633-38,false,0,2,498,1,2,1
6089297724ac2d65e8da6ad4,2339,9,39,543,0,39,2339-39,false,0,1,543,1,1,1
6089297724ac2d65e8da6ad5,2214,8,35,2218,0,39,2214-35,false,0,5,2218,1,5,1
6089297724ac2d65e8da6ad6,1395,4,38,148,0,39,1395-38,false,0,2,148,1,2,1
