"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
608935684461b40390b5bc2f,1471,5,30,487,0,35,1471-30,true,0,6,487,1,6,1
608935684461b40390b5bc30,7930,7,32,299,0,35,7930-32,true,0,4,299,1,4,1
608935684461b40390b5bc31,8785,6,34,349,0,35,8785-34,false,0,2,349,1,2,1
608935684461b40390b5bc32,7818,6,34,169,0,35,7818-34,false,0,2,169,1,2,1
608935684461b40390b5bc33,1385,2,34,194,0,35,1385-34,false,0,2,194,1,2,1
608935684461b40390b5bc34,4208,8,35,88,0,35,4208-35,true,0,1,88,1,1,1
608935684461b40390b5bc35,7020,6,33,146,0,35,7020-33,true,0,3,146,1,3,1
608935684461b40390b5bc36,0,2,32,260,0,35,0-32,false,0,4,260,1,4,1
608935684461b40390b5bc37,4461,5,33,138,0,35,4461-33,true,0,3,138,1,3,1
608935684461b40390b5bc38,6749,5,33,262,0,35,6749-33,true,0,3,262,1,3,1
608935684461b40390b5bc39,7038,6,34,137,0,35,7038-34,false,0,2,137,1,2,1
608935684461b40390b5bc3a,7877,6,35,178,0,35,7877-35,true,0,1,178,1,1,1
608935684461b40390b5bc3b,864,6,35,74,0,35,864-35,true,0,1,74,1,1,1
608935684461b40390b5bc3c,6651,5,35,191,0,35,6651-35,false,0,1,191,1,1,1
608935684461b40390b5bc3d,8267,2,32,790,0,35,8267-32,true,0,4,790,1,4,1
608935684461b40390b5bc3e,1109,2,33,431,0,35,1109-33,false,0,3,431,1,3,1
608935684461b40390b5bc3f,1394,2,32,338,0,35,1394-32,false,0,4,338,1,4,1
608935684461b40390b5bc40,7506,4,35,71,0,35,7506-35,true,0,1,71,1,1,1
608935684461b40390b5bc41,6298,7,36,65,0,36,6298-36,false,0,1,65,1,1,1
608935684461b40390b5bc42,2334,2,34,176,1,36,2334-34,false,0,3,176,0.7272727272727273,3,0.75
608935684461b40390b5bc43,7739,3,28,1876,0,36,7739-28,false,0,9,1876,1,9,1
608935684461b40390b5bc44,2256,5,31,404,0,36,2256-31,false,0,6,404,1,6,1
608935684461b40390b5bc45,1485,6,33,455,0,36,1485-33,false,0,4,455,1,4,1
608935684461b40390b5bc46,1390,5,36,242,1,36,1390-36,false,0,1,242,0.555045871559633,2,0.6666666666666666
608935684461b40390b5bc47,6865,2,36,76,0,36,6865-36,true,0,1,76,1,1,1
608935684461b40390b5bc48,2964,3,36,73,0,36,2964-36,true,0,1,73,1,1,1
608935684461b40390b5bc49,6087,2,31,413,0,36,6087-31,true,0,6,413,1,6,1
608935684461b40390b5bc4a,3540,6,35,354,0,36,3540-35,true,0,2,354,1,2,1
608935684461b40390b5bc4b,3118,3,35,236,0,36,3118-35,false,0,2,236,1,2,1
608935684461b40390b5bc4c,1952,2,35,260,0,36,1952-35,true,0,2,260,1,2,1
608935684461b40390b5bc4d,3573,4,34,149,0,36,3573-34,true,0,3,149,1,3,1
608935684461b40390b5bc4e,8161,5,35,127,0,36,8161-35,true,0,2,127,1,2,1
608935684461b40390b5bc4f,5009,4,36,63,1,36,5009-36,true,0,1,80,0.5594405594405595,5,0.8333333333333334
608935684461b40390b5bc50,5846,4,36,93,0,36,5846-36,true,0,1,93,1,1,1
608935684461b40390b5bc51,7803,3,36,144,0,36,7803-36,true,0,1,144,1,1,1
608935684461b40390b5bc52,8005,2,36,105,0,36,8005-36,true,0,1,105,1,1,1
