"_id",trunkId,loadedFor,startIteration,wtCost,generation,endIteration,key,isLeaf,totalBranches,time,maxCost,costProb,maxTime,timeProb
60892b88a2b58403ecce42b7,65,6,134,175,1,134,65-134,true,0,1,380,0.6846846846846847,5,0.8333333333333334
60892b88a2b58403ecce42b8,1403,5,133,187,0,134,1403-133,true,0,2,187,1,2,1
60892b88a2b58403ecce42b9,2398,2,132,479,0,134,2398-132,false,0,3,479,1,3,1
60892b88a2b58403ecce42ba,217,3,134,83,0,134,217-134,true,0,1,83,1,1,1
60892b88a2b58403ecce42bb,2202,2,133,88,0,134,2202-133,true,0,2,88,1,2,1
60892b88a2b58403ecce42bc,143,2,134,82,0,134,143-134,false,0,1,82,1,1,1
60892b88a2b58403ecce42bd,2723,2,134,75,0,134,2723-134,true,0,1,75,1,1,1
60892b88a2b58403ecce42be,2122,6,126,628,0,135,2122-126,true,0,10,628,1,10,1
60892b88a2b58403ecce42bf,1860,9,131,141,0,135,1860-131,true,0,5,141,1,5,1
60892b88a2b58403ecce42c0,2159,9,131,2288,0,135,2159-131,true,0,5,2288,1,5,1
60892b88a2b58403ecce42c1,320,2,135,251,0,135,320-135,true,0,1,251,1,1,1
60892b88a2b58403ecce42c2,1786,8,131,150,1,135,1786-131,true,0,5,160,0.5161290322580645,5,0.625
60892b88a2b58403ecce42c3,2744,9,132,1585,0,135,2744-132,true,0,4,1585,1,4,1
60892b88a2b58403ecce42c4,1915,9,134,142,0,135,1915-134,true,0,2,142,1,2,1
60892b88a2b58403ecce42c5,775,6,131,1338,0,135,775-131,false,0,5,1338,1,5,1
60892b88a2b58403ecce42c6,1190,5,132,870,0,135,1190-132,false,0,4,870,1,4,1
60892b88a2b58403ecce42c7,1126,3,133,157,2,135,1126-133,true,0,3,721,0.7510416666666667,8,0.6153846153846154
60892b88a2b58403ecce42c8,355,7,135,72,0,135,355-135,true,0,1,72,1,1,1
60892b88a2b58403ecce42c9,1161,5,134,472,0,135,1161-134,true,0,2,472,1,2,1
60892b88a2b58403ecce42ca,1267,4,134,104,1,135,1267-134,true,0,2,186,0.6413793103448275,2,0.5
60892b88a2b58403ecce42cb,2030,5,135,649,1,135,2030-135,true,0,1,649,0.575354609929078,3,0.75
60892b88a2b58403ecce42cc,2512,5,135,65,0,135,2512-135,true,0,1,65,1,1,1
60892b88a2b58403ecce42cd,2290,4,135,191,2,135,2290-135,true,0,1,736,0.4664131812420786,2,0.4
60892b88a2b58403ecce42ce,2434,3,135,67,1,135,2434-135,false,0,1,417,0.8615702479338843,2,0.6666666666666666
60892b88a2b58403ecce42cf,2831,8,124,736,0,136,2831-124,true,0,13,736,1,13,1
60892b88a2b58403ecce42d0,1226,7,126,3037,0,136,1226-126,true,0,11,3037,1,11,1
60892b88a2b58403ecce42d1,2477,4,125,1057,0,136,2477-125,true,0,12,1057,1,12,1
60892b88a2b58403ecce42d2,2626,10,134,257,1,136,2626-134,true,0,3,293,0.5327272727272727,3,0.6
60892b88a2b58403ecce42d3,2829,4,128,887,0,136,2829-128,true,0,9,887,1,9,1
60892b88a2b58403ecce42d4,832,10,136,249,0,136,832-136,true,0,1,249,1,1,1
60892b88a2b58403ecce42d5,2894,8,134,141,0,136,2894-134,true,0,3,141,1,3,1
60892b88a2b58403ecce42d6,702,7,134,67,2,136,702-134,true,0,3,2290,0.8670957970465732,8,0.5714285714285714
60892b88a2b58403ecce42d7,1280,2,132,447,0,136,1280-132,true,0,5,447,1,5,1
60892b88a2b58403ecce42d8,805,4,136,963,0,136,805-136,true,0,1,963,1,1,1
60892b88a2b58403ecce42d9,2525,5,136,69,2,136,2525-136,true,0,1,417,0.7540687160940326,2,0.5
60892b88a2b58403ecce42da,14,2,135,152,1,136,14-135,true,0,2,152,0.6495726495726496,2,0.6666666666666666
60892b88a2b58403ecce42db,684,2,135,122,0,136,684-135,true,0,2,122,1,2,1
60892b88a2b58403ecce42dc,857,2,135,141,0,136,857-135,true,0,2,141,1,2,1
60892b88a2b58403ecce42dd,117,9,127,573,0,137,117-127,false,0,11,573,1,11,1
60892b88a2b58403ecce42de,1639,13,137,159,0,137,1639-137,true,0,1,159,1,1,1
60892b88a2b58403ecce42df,1764,6,128,1158,0,137,1764-128,false,0,10,1158,1,10,1
60892b88a2b58403ecce42e0,842,9,136,1476,2,137,842-136,true,0,2,1476,0.710298363811357,10,0.6666666666666666
60892b88a2b58403ecce42e1,353,4,127,662,0,137,353-127,true,0,11,662,1,11,1
60892b88a2b58403ecce42e2,1246,3,126,549,1,137,1246-126,false,0,12,549,0.8700475435816165,12,0.8571428571428571
60892b88a2b58403ecce42e3,998,3,128,1747,0,137,998-128,true,0,10,1747,1,10,1
60892b88a2b58403ecce42e4,2167,3,135,2711,1,137,2167-135,true,0,3,2711,0.7570511030438425,4,0.5714285714285714
60892b88a2b58403ecce42e5,2054,9,136,948,1,137,2054-136,false,0,2,1338,0.5853018372703412,5,0.7142857142857143
60892b88a2b58403ecce42e6,845,6,136,363,0,137,845-136,true,0,2,363,1,2,1
60892b88a2b58403ecce42e7,1521,2,136,146,0,137,1521-136,false,0,2,146,1,2,1
60892b88a2b58403ecce42e8,257,3,137,342,0,137,257-137,true,0,1,342,1,1,1
60892b88a2b58403ecce42e9,1960,2,136,373,0,137,1960-136,true,0,2,373,1,2,1
60892b88a2b58403ecce42ea,375,4,128,913,1,138,375-128,true,0,11,913,0.9383350462487153,11,0.9166666666666666
60892b88a2b58403ecce42eb,2824,10,136,826,0,138,2824-136,true,0,3,826,1,3,1
60892b88a2b58403ecce42ec,673,11,138,571,2,138,673-138,false,0,1,1338,0.4683234161708085,5,0.625
60892b88a2b58403ecce42ed,1903,6,135,70,0,138,1903-135,true,0,4,70,1,4,1
60892b88a2b58403ecce42ee,865,4,134,98,0,138,865-134,true,0,5,98,1,5,1
60892b88a2b58403ecce42ef,1380,4,138,115,0,138,1380-138,true,0,1,115,1,1,1
60892b88a2b58403ecce42f0,274,3,138,66,0,138,274-138,true,0,1,66,1,1,1
60892b88a2b58403ecce42f1,357,3,138,95,0,138,357-138,true,0,1,95,1,1,1
60892b88a2b58403ecce42f2,1100,3,138,71,0,138,1100-138,true,0,1,71,1,1,1
60892b88a2b58403ecce42f3,949,3,138,96,0,138,949-138,true,0,1,96,1,1,1
60892b88a2b58403ecce42f4,1853,2,137,91,0,138,1853-137,true,0,2,91,1,2,1
60892b88a2b58403ecce42f5,1263,2,138,146,0,138,1263-138,true,0,1,146,1,1,1
60892b88a2b58403ecce42f6,2913,2,138,65,0,138,2913-138,true,0,1,65,1,1,1
60892b88a2b58403ecce42f7,1432,5,128,1584,0,139,1432-128,true,0,12,1584,1,12,1
60892b88a2b58403ecce42f8,421,5,135,458,0,139,421-135,true,0,5,458,1,5,1
60892b88a2b58403ecce42f9,566,4,137,109,0,139,566-137,false,0,3,109,1,3,1
60892b88a2b58403ecce42fa,2274,4,137,268,0,139,2274-137,false,0,3,268,1,3,1
60892b88a2b58403ecce42fb,1379,2,139,127,0,139,1379-139,true,0,1,127,1,1,1
60892b88a2b58403ecce42fc,1414,3,139,82,0,139,1414-139,true,0,1,82,1,1,1
60892b88a2b58403ecce42fd,2481,3,139,101,0,139,2481-139,true,0,1,101,1,1,1
60892b88a2b58403ecce42fe,498,2,139,60,0,139,498-139,false,0,1,60,1,1,1
60892b88a2b58403ecce42ff,2238,9,136,393,0,140,2238-136,true,0,5,393,1,5,1
60892b88a2b58403ecce4300,398,2,135,273,1,140,398-135,true,0,6,830,0.7524932003626473,6,0.5
60892b88a2b58403ecce4301,1268,4,138,243,0,140,1268-138,true,0,3,243,1,3,1
60892b88a2b58403ecce4302,1609,4,138,60,0,140,1609-138,true,0,3,60,1,3,1
60892b88a2b58403ecce4303,1934,6,140,108,0,140,1934-140,true,0,1,108,1,1,1
60892b88a2b58403ecce4304,2691,5,139,65,0,140,2691-139,true,0,2,65,1,2,1
60892b88a2b58403ecce4305,2725,4,139,131,0,140,2725-139,true,0,2,131,1,2,1
60892b88a2b58403ecce4306,907,4,140,74,0,140,907-140,true,0,1,74,1,1,1
60892b88a2b58403ecce4307,1930,2,138,123,1,140,1930-138,true,0,3,146,0.5427509293680297,3,0.6
60892b88a2b58403ecce4308,2913,4,140,99,0,140,2913-140,true,0,1,99,1,1,1
60892b88a2b58403ecce4309,2465,2,140,87,1,140,2465-140,true,0,1,87,0.5918367346938775,1,0.5
60892b88a2b58403ecce430a,1341,3,140,64,0,140,1341-140,true,0,1,64,1,1,1
60892b88a2b58403ecce430b,116,2,140,61,0,140,116-140,true,0,1,61,1,1,1
60892b88a2b58403ecce430c,2869,19,137,106,0,141,2869-137,true,0,5,106,1,5,1
60892b88a2b58403ecce430d,684,5,138,233,0,141,684-138,true,0,4,233,1,4,1
60892b88a2b58403ecce430e,257,5,139,573,0,141,257-139,true,0,3,573,1,3,1
60892b88a2b58403ecce430f,1002,2,137,307,0,141,1002-137,true,0,5,307,1,5,1
60892b88a2b58403ecce4310,2273,4,140,176,1,141,2273-140,true,0,2,268,0.6036036036036037,3,0.6
60892b88a2b58403ecce4311,1409,3,141,92,0,141,1409-141,false,0,1,92,1,1,1
60892b88a2b58403ecce4312,565,4,140,118,1,141,565-140,true,0,2,118,0.5198237885462555,3,0.6
60892b88a2b58403ecce4313,1987,2,140,101,0,141,1987-140,true,0,2,101,1,2,1
60892b88a2b58403ecce4314,2702,2,141,220,0,141,2702-141,true,0,1,220,1,1,1
60892b88a2b58403ecce4315,2883,2,137,371,0,142,2883-137,true,0,6,371,1,6,1
60892b88a2b58403ecce4316,1849,6,134,392,0,142,1849-134,false,0,9,392,1,9,1
60892b88a2b58403ecce4317,1894,7,138,182,0,142,1894-138,true,0,5,182,1,5,1
60892b88a2b58403ecce4318,1018,3,135,2297,0,142,1018-135,true,0,8,2297,1,8,1
60892b88a2b58403ecce4319,79,7,142,115,0,142,79-142,true,0,1,115,1,1,1
60892b88a2b58403ecce431a,2481,6,142,92,0,142,2481-142,true,0,1,92,1,1,1
60892b88a2b58403ecce431b,143,3,140,232,0,142,143-140,true,0,3,232,1,3,1
60892b88a2b58403ecce431c,411,3,142,73,0,142,411-142,true,0,1,73,1,1,1
60892b88a2b58403ecce431d,785,2,142,130,0,142,785-142,true,0,1,130,1,1,1
60892b88a2b58403ecce431e,2469,3,142,99,0,142,2469-142,true,0,1,99,1,1,1
60892b88a2b58403ecce431f,2966,3,142,77,0,142,2966-142,true,0,1,77,1,1,1
60892b88a2b58403ecce4320,2460,2,142,109,0,142,2460-142,true,0,1,109,1,1,1
60892b88a2b58403ecce4321,2521,2,142,78,0,142,2521-142,true,0,1,78,1,1,1
60892b88a2b58403ecce4322,660,3,135,497,0,143,660-135,true,0,9,497,1,9,1
60892b88a2b58403ecce4323,931,7,143,165,1,143,931-143,false,0,1,392,0.703770197486535,9,0.9
60892b88a2b58403ecce4324,1930,6,142,93,0,143,1930-142,true,0,2,93,1,2,1
60892b88a2b58403ecce4325,1340,5,142,134,0,143,1340-142,true,0,2,134,1,2,1
60892b88a2b58403ecce4326,532,2,142,63,0,143,532-142,true,0,2,63,1,2,1
60892b88a2b58403ecce4327,2436,2,140,229,0,143,2436-140,true,0,4,229,1,4,1
60892b88a2b58403ecce4328,2702,4,143,138,0,143,2702-143,true,0,1,138,1,1,1
60892b88a2b58403ecce4329,1672,2,142,147,0,143,1672-142,true,0,2,147,1,2,1
60892b88a2b58403ecce432a,2822,4,143,67,0,143,2822-143,true,0,1,67,1,1,1
60892b88a2b58403ecce432b,2270,9,132,1583,2,144,2270-132,true,0,13,1583,0.6693446088794927,13,0.6842105263157895
60892b88a2b58403ecce432c,2194,6,130,382,0,144,2194-130,true,0,15,382,1,15,1
60892b88a2b58403ecce432d,2795,6,130,366,1,144,2795-130,true,0,15,366,0.7162426614481409,15,0.8823529411764706
60892b88a2b58403ecce432e,626,3,130,836,1,144,626-130,true,0,15,836,0.7857142857142857,15,0.9375
60892b88a2b58403ecce432f,930,10,143,60,0,144,930-143,true,0,2,60,1,2,1
60892b88a2b58403ecce4330,949,6,141,367,0,144,949-141,true,0,4,367,1,4,1
60892b88a2b58403ecce4331,2274,2,142,291,0,144,2274-142,true,0,3,291,1,3,1
60892b88a2b58403ecce4332,867,3,144,108,0,144,867-144,false,0,1,108,1,1,1
60892b88a2b58403ecce4333,2040,6,142,227,0,144,2040-142,true,0,3,227,1,3,1
60892b88a2b58403ecce4334,161,5,142,117,0,144,161-142,true,0,3,117,1,3,1
60892b88a2b58403ecce4335,1410,5,142,157,1,144,1410-142,true,0,3,157,0.6305220883534136,3,0.75
60892b88a2b58403ecce4336,116,6,144,426,0,144,116-144,true,0,1,426,1,1,1
60892b88a2b58403ecce4337,1987,6,144,60,0,144,1987-144,true,0,1,60,1,1,1
60892b88a2b58403ecce4338,273,3,144,101,0,144,273-144,true,0,1,101,1,1,1
60892b88a2b58403ecce4339,292,12,136,537,0,145,292-136,true,0,10,537,1,10,1
60892b88a2b58403ecce433a,250,12,145,95,0,145,250-145,true,0,1,95,1,1,1
60892b88a2b58403ecce433b,856,5,138,216,0,145,856-138,true,0,8,216,1,8,1
60892b88a2b58403ecce433c,2484,4,137,241,0,145,2484-137,true,0,9,241,1,9,1
60892b88a2b58403ecce433d,1677,7,144,119,2,145,1677-144,true,0,2,392,0.5798816568047337,9,0.75
60892b88a2b58403ecce433e,667,5,144,170,0,145,667-144,true,0,2,170,1,2,1
60892b88a2b58403ecce433f,2822,6,145,74,0,145,2822-145,true,0,1,74,1,1,1
60892b88a2b58403ecce4340,346,5,145,128,0,145,346-145,true,0,1,128,1,1,1
60892b88a2b58403ecce4341,2461,2,143,463,0,145,2461-143,true,0,3,463,1,3,1
60892b88a2b58403ecce4342,920,4,145,90,0,145,920-145,true,0,1,90,1,1,1
60892b88a2b58403ecce4343,2125,2,143,155,0,145,2125-143,false,0,3,155,1,3,1
60892b88a2b58403ecce4344,1678,2,145,118,0,145,1678-145,false,0,1,118,1,1,1
60892b88a2b58403ecce4345,1639,2,145,76,0,145,1639-145,true,0,1,76,1,1,1
60892b88a2b58403ecce4346,976,4,129,426,0,146,976-129,false,0,18,426,1,18,1
60892b88a2b58403ecce4347,2720,5,145,290,0,146,2720-145,false,0,2,290,1,2,1
60892b88a2b58403ecce4348,1377,5,145,68,0,146,1377-145,true,0,2,68,1,2,1
60892b88a2b58403ecce4349,1341,6,143,187,0,146,1341-143,true,0,4,187,1,4,1
60892b88a2b58403ecce434a,2525,7,144,215,0,146,2525-144,true,0,3,215,1,3,1
60892b88a2b58403ecce434b,533,2,146,164,0,146,533-146,true,0,1,164,1,1,1
60892b88a2b58403ecce434c,411,6,145,115,0,146,411-145,true,0,2,115,1,2,1
60892b88a2b58403ecce434d,744,2,146,492,0,146,744-146,true,0,1,492,1,1,1
60892b88a2b58403ecce434e,1875,5,145,305,0,146,1875-145,true,0,2,305,1,2,1
60892b88a2b58403ecce434f,1725,5,146,64,0,146,1725-146,true,0,1,64,1,1,1
60892b88a2b58403ecce4350,2584,4,146,97,1,146,2584-146,false,0,1,118,0.5488372093023256,1,0.5
60892b88a2b58403ecce4351,54,3,146,75,0,146,54-146,true,0,1,75,1,1,1
60892b88a2b58403ecce4352,2309,3,146,151,0,146,2309-146,true,0,1,151,1,1,1
60892b88a2b58403ecce4353,2817,4,127,683,1,147,2817-127,false,0,21,683,0.7063081695966908,21,0.875
60892b88a2b58403ecce4354,1705,11,134,625,0,147,1705-134,true,0,14,625,1,14,1
60892b88a2b58403ecce4355,845,5,145,200,0,147,845-145,true,0,3,200,1,3,1
60892b88a2b58403ecce4356,1796,7,145,137,0,147,1796-145,true,0,3,137,1,3,1
60892b88a2b58403ecce4357,734,4,145,177,0,147,734-145,true,0,3,177,1,3,1
60892b88a2b58403ecce4358,2282,6,146,97,0,147,2282-146,false,0,2,97,1,2,1
60892b88a2b58403ecce4359,2521,7,147,148,0,147,2521-147,true,0,1,148,1,1,1
60892b88a2b58403ecce435a,273,5,146,109,0,147,273-146,true,0,2,109,1,2,1
60892b88a2b58403ecce435b,1402,6,147,322,1,147,1402-147,true,0,1,322,0.5261437908496732,2,0.6666666666666666
60892b88a2b58403ecce435c,1130,3,145,225,0,147,1130-145,true,0,3,225,1,3,1
60892b88a2b58403ecce435d,498,2,145,104,0,147,498-145,true,0,3,104,1,3,1
60892b88a2b58403ecce435e,2522,3,147,91,0,147,2522-147,true,0,1,91,1,1,1
60892b88a2b58403ecce435f,2589,3,147,81,2,147,2589-147,true,0,1,118,0.39864864864864863,1,0.3333333333333333
60892b88a2b58403ecce4360,2902,3,147,65,0,147,2902-147,true,0,1,65,1,1,1
60892b88a2b58403ecce4361,728,5,138,303,0,148,728-138,true,0,11,303,1,11,1
60892b88a2b58403ecce4362,1677,10,147,165,0,148,1677-147,false,0,2,165,1,2,1
60892b88a2b58403ecce4363,2761,7,148,67,1,148,2761-148,true,0,1,97,0.5914634146341463,2,0.6666666666666666
60892b88a2b58403ecce4364,2123,5,146,176,1,148,2123-146,true,0,3,176,0.5317220543806647,3,0.5
60892b88a2b58403ecce4365,421,4,146,134,0,148,421-146,true,0,3,134,1,3,1
60892b88a2b58403ecce4366,1524,3,148,109,0,148,1524-148,true,0,1,109,1,1,1
60892b88a2b58403ecce4367,993,20,147,453,1,149,993-147,true,0,3,453,0.515358361774744,18,0.8571428571428571
60892b88a2b58403ecce4368,2291,8,147,87,0,149,2291-147,true,0,3,87,1,3,1
60892b88a2b58403ecce4369,346,8,148,283,0,149,346-148,true,0,2,283,1,2,1
60892b88a2b58403ecce436a,79,4,149,193,0,149,79-149,true,0,1,193,1,1,1
60892b88a2b58403ecce436b,222,7,149,69,0,149,222-149,true,0,1,69,1,1,1
60892b88a2b58403ecce436c,701,3,145,454,0,149,701-145,true,0,5,454,1,5,1
60892b88a2b58403ecce436d,2894,5,149,68,0,149,2894-149,true,0,1,68,1,1,1
60892b88a2b58403ecce436e,2568,4,148,122,0,149,2568-148,false,0,2,122,1,2,1
60892b88a2b58403ecce436f,2183,5,149,167,0,149,2183-149,true,0,1,167,1,1,1
60892b88a2b58403ecce4370,65,4,149,352,0,149,65-149,true,0,1,352,1,1,1
60892b88a2b58403ecce4371,626,4,149,74,0,149,626-149,true,0,1,74,1,1,1
60892b88a2b58403ecce4372,356,3,149,77,0,149,356-149,true,0,1,77,1,1,1
60892b88a2b58403ecce4373,1585,6,148,277,0,150,1585-148,true,0,3,277,1,3,1
60892b88a2b58403ecce4374,1101,7,149,82,0,150,1101-149,true,0,2,82,1,2,1
60892b88a2b58403ecce4375,97,4,146,198,0,150,97-146,true,0,5,198,1,5,1
60892b88a2b58403ecce4376,1983,2,148,80,0,150,1983-148,true,0,3,80,1,3,1
60892b88a2b58403ecce4377,2459,2,150,117,0,150,2459-150,true,0,1,117,1,1,1
60892b88a2b58403ecce4378,2283,7,131,396,0,151,2283-131,true,0,21,396,1,21,1
60892b88a2b58403ecce4379,1445,6,135,471,0,151,1445-135,true,0,17,471,1,17,1
60892b88a2b58403ecce437a,251,5,146,150,0,151,251-146,false,0,6,150,1,6,1
60892b88a2b58403ecce437b,2552,5,145,75,0,151,2552-145,true,0,7,75,1,7,1
60892b88a2b58403ecce437c,857,8,147,521,0,151,857-147,false,0,5,521,1,5,1
60892b88a2b58403ecce437d,2477,11,151,215,0,151,2477-151,true,0,1,215,1,1,1
60892b88a2b58403ecce437e,1664,3,148,733,0,151,1664-148,false,0,4,733,1,4,1
60892b88a2b58403ecce437f,222,9,151,190,0,151,222-151,true,0,1,190,1,1,1
60892b88a2b58403ecce4380,497,6,150,99,1,151,497-150,true,0,2,122,0.5520361990950227,2,0.5
60892b88a2b58403ecce4381,672,7,151,81,0,151,672-151,true,0,1,81,1,1,1
60892b88a2b58403ecce4382,988,5,151,115,0,151,988-151,true,0,1,115,1,1,1
60892b88a2b58403ecce4383,2457,4,150,213,0,151,2457-150,true,0,2,213,1,2,1
60892b88a2b58403ecce4384,1891,2,149,146,0,151,1891-149,true,0,3,146,1,3,1
60892b88a2b58403ecce4385,254,3,151,153,0,151,254-151,true,0,1,153,1,1,1
60892b88a2b58403ecce4386,751,2,151,111,0,151,751-151,true,0,1,111,1,1,1
60892b88a2b58403ecce4387,1917,11,125,1605,1,152,1917-125,true,0,28,1605,0.8921623123957755,28,0.9655172413793104
60892b88a2b58403ecce4388,2106,5,127,2085,1,152,2106-127,false,0,26,2085,0.9287305122494433,26,0.9629629629629629
60892b88a2b58403ecce4389,2125,6,152,457,1,152,2125-152,true,0,1,733,0.6159663865546219,4,0.8
60892b88a2b58403ecce438a,2107,6,149,268,0,152,2107-149,true,0,4,268,1,4,1
60892b88a2b58403ecce438b,65,6,151,75,0,152,65-151,true,0,2,75,1,2,1
60892b88a2b58403ecce438c,688,6,151,112,0,152,688-151,true,0,2,112,1,2,1
60892b88a2b58403ecce438d,1848,2,152,88,0,152,1848-152,true,0,1,88,1,1,1
60892b88a2b58403ecce438e,1901,5,151,117,0,152,1901-151,true,0,2,117,1,2,1
60892b88a2b58403ecce438f,845,3,152,99,0,152,845-152,true,0,1,99,1,1,1
60892b88a2b58403ecce4390,1905,7,131,509,0,153,1905-131,true,0,23,509,1,23,1
60892b88a2b58403ecce4391,2515,3,145,437,1,153,2515-145,true,0,9,437,0.8018348623853211,9,0.9
60892b88a2b58403ecce4392,79,3,153,382,0,153,79-153,true,0,1,382,1,1,1
60892b88a2b58403ecce4393,2671,7,149,271,1,153,2671-149,true,0,5,271,0.6215596330275229,5,0.7142857142857143
60892b88a2b58403ecce4394,1430,9,152,262,1,153,1430-152,true,0,2,521,0.665389527458493,5,0.7142857142857143
60892b88a2b58403ecce4395,1378,9,153,71,0,153,1378-153,true,0,1,71,1,1,1
60892b88a2b58403ecce4396,626,6,151,71,0,153,626-151,true,0,3,71,1,3,1
60892b88a2b58403ecce4397,866,6,152,156,0,153,866-152,true,0,2,156,1,2,1
60892b88a2b58403ecce4398,1520,2,150,255,0,153,1520-150,true,0,4,255,1,4,1
60892b88a2b58403ecce4399,161,2,150,290,0,153,161-150,true,0,4,290,1,4,1
60892b88a2b58403ecce439a,1894,3,151,97,0,153,1894-151,true,0,3,97,1,3,1
60892b88a2b58403ecce439b,908,2,152,216,0,153,908-152,true,0,2,216,1,2,1
60892b88a2b58403ecce439c,558,2,153,65,0,153,558-153,true,0,1,65,1,1,1
60892b88a2b58403ecce439d,1164,12,138,2859,0,154,1164-138,false,0,17,2859,1,17,1
60892b88a2b58403ecce439e,387,10,154,178,0,154,387-154,true,0,1,178,1,1,1
60892b88a2b58403ecce439f,1607,3,154,66,0,154,1607-154,true,0,1,66,1,1,1
60892b88a2b58403ecce43a0,2341,6,154,92,0,154,2341-154,true,0,1,92,1,1,1
60892b88a2b58403ecce43a1,845,5,154,158,0,154,845-154,true,0,1,158,1,1,1
60892b88a2b58403ecce43a2,2188,5,154,105,0,154,2188-154,true,0,1,105,1,1,1
60892b88a2b58403ecce43a3,2611,3,152,144,0,154,2611-152,true,0,3,144,1,3,1
60892b88a2b58403ecce43a4,70,3,154,122,0,154,70-154,true,0,1,122,1,1,1
60892b88a2b58403ecce43a5,671,2,154,100,0,154,671-154,true,0,1,100,1,1,1
60892b88a2b58403ecce43a6,97,10,152,77,0,155,97-152,true,0,4,77,1,4,1
60892b88a2b58403ecce43a7,2966,2,153,238,0,155,2966-153,true,0,3,238,1,3,1
60892b88a2b58403ecce43a8,1666,5,152,115,0,155,1666-152,true,0,4,115,1,4,1
60892b88a2b58403ecce43a9,2703,7,155,63,0,155,2703-155,true,0,1,63,1,1,1
60892b88a2b58403ecce43aa,2855,6,126,3430,1,156,2855-126,false,0,31,3430,0.9100557176970019,31,0.8857142857142857
60892b88a2b58403ecce43ab,866,10,156,110,0,156,866-156,true,0,1,110,1,1,1
60892b88a2b58403ecce43ac,2475,7,154,384,0,156,2475-154,true,0,3,384,1,3,1
60892b88a2b58403ecce43ad,640,5,156,80,0,156,640-156,false,0,1,80,1,1,1
60892b88a2b58403ecce43ae,2799,4,156,131,0,156,2799-156,true,0,1,131,1,1,1
60892b88a2b58403ecce43af,116,3,156,242,0,156,116-156,true,0,1,242,1,1,1
60892b88a2b58403ecce43b0,913,2,156,129,0,156,913-156,true,0,1,129,1,1,1
60892b88a2b58403ecce43b1,170,35,156,3071,1,157,170-156,true,0,2,3071,0.9308881479236132,30,0.9375
60892b88a2b58403ecce43b2,1739,10,140,424,0,157,1739-140,true,0,18,424,1,18,1
60892b88a2b58403ecce43b3,1833,5,138,581,0,157,1833-138,true,0,20,581,1,20,1
60892b88a2b58403ecce43b4,567,4,154,569,0,157,567-154,false,0,4,569,1,4,1
60892b88a2b58403ecce43b5,949,4,154,331,0,157,949-154,true,0,4,331,1,4,1
60892b88a2b58403ecce43b6,58,2,154,445,0,157,58-154,true,0,4,445,1,4,1
60892b88a2b58403ecce43b7,2966,6,157,69,0,157,2966-157,false,0,1,69,1,1,1
60892b88a2b58403ecce43b8,1800,5,157,90,0,157,1800-157,true,0,1,90,1,1,1
60892b88a2b58403ecce43b9,2409,5,157,98,0,157,2409-157,true,0,1,98,1,1,1
60892b88a2b58403ecce43ba,856,4,157,63,0,157,856-157,true,0,1,63,1,1,1
60892b88a2b58403ecce43bb,4620,2,157,62,0,157,4620-157,false,0,1,62,1,1,1
60892b88a2b58403ecce43bc,801,3,157,74,0,157,801-157,true,0,1,74,1,1,1
60892b88a2b58403ecce43bd,1740,2,157,60,1,157,1740-157,true,0,1,80,0.5714285714285714,1,0.5
60892b88a2b58403ecce43be,1414,6,157,112,0,158,1414-157,true,0,2,112,1,2,1
60892b88a2b58403ecce43bf,671,6,158,82,0,158,671-158,false,0,1,82,1,1,1
60892b88a2b58403ecce43c0,161,4,158,120,0,158,161-158,true,0,1,120,1,1,1
60892b88a2b58403ecce43c1,2529,2,156,88,0,158,2529-156,true,0,3,88,1,3,1
60892b88a2b58403ecce43c2,2821,3,158,102,0,158,2821-158,true,0,1,102,1,1,1
60892b88a2b58403ecce43c3,1761,3,158,92,0,158,1761-158,true,0,1,92,1,1,1
60892b88a2b58403ecce43c4,65,2,158,66,1,158,65-158,true,0,1,69,0.5111111111111111,1,0.5
60892b88a2b58403ecce43c5,1004,3,155,125,0,159,1004-155,true,0,5,125,1,5,1
60892b88a2b58403ecce43c6,124,3,159,127,0,159,124-159,false,0,1,127,1,1,1
60892b88a2b58403ecce43c7,2121,2,159,110,0,159,2121-159,true,0,1,110,1,1,1
60892b88a2b58403ecce43c8,250,19,152,168,1,160,250-152,true,0,9,168,0.5283018867924528,9,0.6
60892b88a2b58403ecce43c9,775,6,158,819,0,160,775-158,true,0,3,819,1,3,1
60892b88a2b58403ecce43ca,991,6,160,76,0,160,991-160,true,0,1,76,1,1,1
60892b88a2b58403ecce43cb,1017,6,160,399,0,160,1017-160,true,0,1,399,1,1,1
60892b88a2b58403ecce43cc,2529,6,160,157,0,160,2529-160,true,0,1,157,1,1,1
60892b88a2b58403ecce43cd,1015,4,159,109,0,160,1015-159,false,0,2,109,1,2,1
60892b88a2b58403ecce43ce,2129,2,159,88,0,160,2129-159,true,0,2,88,1,2,1
60892b88a2b58403ecce43cf,398,3,159,105,0,160,398-159,true,0,2,105,1,2,1
60892b88a2b58403ecce43d0,122,2,160,177,1,160,122-160,true,0,1,177,0.5822368421052632,1,0.5
60892b88a2b58403ecce43d1,472,2,160,503,0,160,472-160,true,0,1,503,1,1,1
60892b88a2b58403ecce43d2,404,7,131,1011,0,161,404-131,true,0,31,1011,1,31,1
60892b88a2b58403ecce43d3,973,5,157,216,0,161,973-157,true,0,5,216,1,5,1
60892b88a2b58403ecce43d4,1446,6,159,255,0,161,1446-159,true,0,3,255,1,3,1
