linkId,maxDist,medianDist,maxSimDist,medianSimDist,sumCostOfTrees,sumOfOwnCost,upTo90Count,upTo100Count
1609,0,0,0,0,766,670,1,1
5302,0,0,0,0,766,0,1,1
454,393,187,1862,1130,2689,106,3,4
3298,398,137,1781,1560,285,0,3,3
5098,398,137,3419,2964,285,0,3,3
665,481,402,2012,1257,1677,170,5,6
907,0,0,0,0,74,21,1,1
3369,63,63,4320,4320,602,0,2,2
957,63,63,2550,2550,602,27,2,2
416,810,313,2334,1427,1051,52,4,4
3311,257,257,1392,1392,773,0,2,2
347,257,257,661,661,773,0,2,2
346,257,179,2595,1856,1325,424,2,3
2702,133,133,1359,1359,1483,67,2,2
2461,0,0,0,0,463,8,1,1
1889,441,293,4261,2173,1979,420,6,7
250,166,53,1886,765,573,516,2,4
249,203,53,3443,3410,268,0,3,3
248,203,53,2803,1570,268,0,3,3
247,203,53,1481,550,268,0,3,3
1875,0,0,0,0,305,87,1,1
3761,0,0,0,0,90,0,1,1
1118,424,200,1937,1332,1382,493,4,5
2584,499,307,3129,1233,918,209,4,5
68,435,212,2842,1379,2694,0,4,7
3778,99,99,916,916,546,0,2,2
54,0,0,0,0,152,27,1,1
2309,486,235,2603,1981,3088,281,4,5
4528,1109,535,2177,1296,1826,0,4,5
2647,1109,535,3050,1619,1631,0,4,4
4524,648,648,1953,1953,592,0,2,2
2130,648,648,1447,1447,592,0,2,2
2129,1080,648,3402,1031,3970,14,2,3
2567,237,196,2047,1308,591,0,2,3
951,98,98,1703,1703,614,99,2,2
2714,134,134,2058,2058,241,21,2,2
3236,0,0,0,0,1211,0,1,1
488,81,81,877,877,547,0,2,2
487,81,81,1496,1496,547,0,2,2
2475,100,66,2718,1982,1162,236,3,4
1789,720,539,3315,2021,1546,398,6,8
5101,0,0,0,0,80,0,1,1
4521,345,243,1492,1016,1006,0,5,5
4514,345,243,4208,2265,1006,0,5,5
4526,345,243,3031,1349,1006,0,5,5
2128,450,261,2089,1251,2639,1667,5,7
3575,0,0,0,0,3378,0,1,1
2619,492,492,1077,1077,382,58,2,2
470,2265,586,2589,1739,98623,274,5,5
2313,49,49,3253,3253,3834,52,2,2
2312,576,576,1919,1919,1074,0,2,2
4918,620,383,2698,1648,2812,0,4,6
4917,903,542,3272,2608,2560,0,6,8
1407,903,511,3890,2510,625,0,5,5
3295,0,0,0,0,444,0,1,1
4812,0,0,0,0,353,0,1,1
2802,293,146,3202,1430,793,10,5,5
2801,155,117,1691,888,572,0,3,3
5075,549,163,2666,1679,8641,0,3,4
395,549,220,3253,2199,8760,184,4,5
2630,0,0,0,0,104,24,1,1
2343,0,0,0,0,104,19,1,1
2342,0,0,0,0,104,4,1,1
2134,0,0,0,0,104,57,1,1
480,758,602,2013,1569,523,29,4,4
1253,320,320,271,271,1058,29,2,2
482,0,0,0,0,92,29,1,1
1083,1051,573,3808,2038,1431,173,6,7
736,394,235,3411,2048,1579,0,3,6
2885,237,237,922,922,1612,634,1,2
981,578,509,1715,1171,342,0,4,4
980,578,509,2837,2295,342,0,4,4
